"date","value"
"2006-08-25","217.23"
"2006-08-28","215.89"
"2006-08-29","219.31"
"2006-08-30","221.75"
"2006-08-31","221.63"
"2006-09-01","220.44"
"2006-09-04","223.71"
"2006-09-05","225.57"
"2006-09-06","225.59"
"2006-09-07","223.29"
"2006-09-08","223.94"
"2006-09-11","219.6"
"2006-09-12","221.13"
"2006-09-13","225.47"
"2006-09-14","225.35"
"2006-09-15","222.89"
"2006-09-18","225.6"
"2006-09-19","224.29"
"2006-09-20","221.83"
"2006-09-21","222.91"
"2006-09-22","220.6"
"2006-09-25","222.96"
"2006-09-26","224.64"
"2006-09-27","224.36"
"2006-09-28","224.41"
"2006-09-29","223.96"
"2006-10-02","223.18"
"2006-10-03","222.5"
"2006-10-04","222.7"
"2006-10-05","226.49"
"2006-10-06","227.09"
"2006-10-09","227.36"
"2006-10-10","233.4"
"2006-10-11","233.48"
"2006-10-12","234"
"2006-10-13","237.88"
"2006-10-16","239.03"
"2006-10-17","237.98"
"2006-10-18","238.78"
"2006-10-19","239.86"
"2006-10-20","241.59"
"2006-10-23","237.72"
"2006-10-24","238.73"
"2006-10-25","238.9"
"2006-10-26","241.7"
"2006-10-27","241.41"
"2006-10-30","236.64"
"2006-10-31","237.86"
"2006-11-02","235.78"
"2006-11-03","235.88"
"2006-11-06","239.73"
"2006-11-07","243.6"
"2006-11-08","243.44"
"2006-11-09","247.36"
"2006-11-10","245.79"
"2006-11-13","242.75"
"2006-11-14","241.94"
"2006-11-15","239.78"
"2006-11-16","238.68"
"2006-11-17","238.87"
"2006-11-20","238.36"
"2006-11-21","241.47"
"2006-11-22","245.59"
"2006-11-23","246.38"
"2006-11-24","244.94"
"2006-11-27","246.08"
"2006-11-28","244.42"
"2006-11-29","247.78"
"2006-11-30","251"
"2006-12-01","252.37"
"2006-12-04","253.25"
"2006-12-05","257.65"
"2006-12-06","259.47"
"2006-12-07","260.66"
"2006-12-08","259.87"
"2006-12-11","259.87"
"2006-12-12","258.62"
"2006-12-13","259.87"
"2006-12-14","259.68"
"2006-12-15","255.17"
"2006-12-18","258.23"
"2006-12-19","256.89"
"2006-12-20","253.76"
"2006-12-21","250.68"
"2006-12-22","251.08"
"2006-12-27","252.26"
"2006-12-28","252.91"
"2006-12-29","251.03"
"2007-01-02","254.76"
"2007-01-03","257.46"
"2007-01-04","253.55"
"2007-01-05","250.15"
"2007-01-08","248"
"2007-01-09","251.41"
"2007-01-10","250.38"
"2007-01-11","252.69"
"2007-01-12","257.26"
"2007-01-15","260.95"
"2007-01-16","262.53"
"2007-01-17","263.6"
"2007-01-18","270.3"
"2007-01-19","272.27"
"2007-01-22","275.09"
"2007-01-23","268.32"
"2007-01-24","272.3"
"2007-01-25","273.01"
"2007-01-26","268.92"
"2007-01-29","271.25"
"2007-01-30","269.72"
"2007-01-31","272.24"
"2007-02-01","276.34"
"2007-02-02","277.02"
"2007-02-05","277.29"
"2007-02-06","278.12"
"2007-02-07","277.11"
"2007-02-08","272.46"
"2007-02-09","270.02"
"2007-02-12","268.24"
"2007-02-13","267.54"
"2007-02-14","272.38"
"2007-02-15","272.24"
"2007-02-16","270.87"
"2007-02-19","273.2"
"2007-02-20","273.7"
"2007-02-21","276.22"
"2007-02-22","277.38"
"2007-02-23","278.3"
"2007-02-26","278.17"
"2007-02-27","269.72"
"2007-02-28","261.22"
"2007-03-01","264.36"
"2007-03-02","259.25"
"2007-03-05","252.86"
"2007-03-06","257.5"
"2007-03-07","261.28"
"2007-03-08","263.66"
"2007-03-09","265.51"
"2007-03-12","268.12"
"2007-03-13","268.05"
"2007-03-14","261.72"
"2007-03-15","268.16"
"2007-03-16","268.43"
"2007-03-19","273.89"
"2007-03-20","273.33"
"2007-03-21","276.56"
"2007-03-22","282.72"
"2007-03-23","282.69"
"2007-03-26","284.36"
"2007-03-27","284.51"
"2007-03-28","282.12"
"2007-03-29","282.41"
"2007-03-30","286.54"
"2007-04-02","284.43"
"2007-04-03","286.58"
"2007-04-04","289.75"
"2007-04-05","290.06"
"2007-04-10","293.35"
"2007-04-11","295.06"
"2007-04-12","291.19"
"2007-04-13","295.42"
"2007-04-16","299.2"
"2007-04-17","296.11"
"2007-04-18","300.91"
"2007-04-19","295.53"
"2007-04-20","300.07"
"2007-04-23","301.2"
"2007-04-24","299.7"
"2007-04-25","298.56"
"2007-04-26","300.66"
"2007-04-27","299.06"
"2007-04-30","298"
"2007-05-02","302.33"
"2007-05-04","306.46"
"2007-05-07","309.72"
"2007-05-08","308.48"
"2007-05-09","303.94"
"2007-05-10","302.6"
"2007-05-11","294.14"
"2007-05-14","303.66"
"2007-05-15","302.65"
"2007-05-16","299.19"
"2007-05-17","302.22"
"2007-05-18","300.11"
"2007-05-21","304.88"
"2007-05-22","308.56"
"2007-05-23","309.12"
"2007-05-24","307.08"
"2007-05-25","307.94"
"2007-05-28","311.6"
"2007-05-29","314.84"
"2007-05-30","312.17"
"2007-05-31","318.52"
"2007-06-01","319.98"
"2007-06-04","321.8"
"2007-06-05","324.33"
"2007-06-06","317.51"
"2007-06-08","311.23"
"2007-06-11","317.01"
"2007-06-12","316.77"
"2007-06-13","313.98"
"2007-06-14","320.49"
"2007-06-15","323.26"
"2007-06-18","325.64"
"2007-06-19","324.22"
"2007-06-20","327.21"
"2007-06-21","324.71"
"2007-06-22","326.71"
"2007-06-25","328.64"
"2007-06-26","330.98"
"2007-06-27","331.47"
"2007-06-28","331.14"
"2007-06-29","331.4"
"2007-07-02","328.36"
"2007-07-03","332"
"2007-07-04","335.02"
"2007-07-05","335.72"
"2007-07-06","338.84"
"2007-07-09","339.26"
"2007-07-10","334.83"
"2007-07-11","332.59"
"2007-07-12","332.12"
"2007-07-13","335.6"
"2007-07-16","328.79"
"2007-07-17","324.75"
"2007-07-18","328.83"
"2007-07-19","332.33"
"2007-07-20","331.04"
"2007-07-23","328.64"
"2007-07-24","330.92"
"2007-07-25","322.63"
"2007-07-26","326.06"
"2007-07-27","313.89"
"2007-07-30","314.38"
"2007-07-31","318.65"
"2007-08-01","310.72"
"2007-08-02","315.03"
"2007-08-03","312.98"
"2007-08-06","304.31"
"2007-08-07","310.58"
"2007-08-08","307.81"
"2007-08-09","307.55"
"2007-08-10","296.2"
"2007-08-13","294.47"
"2007-08-14","296.14"
"2007-08-16","276.46"
"2007-08-17","270.9"
"2007-08-20","284.46"
"2007-08-21","277.62"
"2007-08-22","283.64"
"2007-08-23","293.85"
"2007-08-24","292.62"
"2007-08-27","301.55"
"2007-08-28","297.86"
"2007-08-29","294.45"
"2007-08-30","299.66"
"2007-08-31","299.56"
"2007-09-03","302.33"
"2007-09-04","301.87"
"2007-09-05","303.74"
"2007-09-06","300.41"
"2007-09-07","298.92"
"2007-09-10","290.4"
"2007-09-11","291.44"
"2007-09-12","291.95"
"2007-09-13","295.51"
"2007-09-14","296.69"
"2007-09-17","294.8"
"2007-09-18","295.85"
"2007-09-19","305.06"
"2007-09-20","307.8"
"2007-09-21","308.56"
"2007-09-24","306.49"
"2007-09-25","301.76"
"2007-09-26","303.08"
"2007-09-27","304.95"
"2007-09-28","301.71"
"2007-10-01","295.63"
"2007-10-02","299.78"
"2007-10-03","300.05"
"2007-10-04","300.34"
"2007-10-05","300.7"
"2007-10-08","303.6"
"2007-10-09","305.67"
"2007-10-10","310.49"
"2007-10-11","310.94"
"2007-10-12","310.96"
"2007-10-15","314.44"
"2007-10-16","312.03"
"2007-10-17","310.14"
"2007-10-18","309.88"
"2007-10-19","308.42"
"2007-10-22","305.15"
"2007-10-23","308.42"
"2007-10-24","309.68"
"2007-10-25","310.42"
"2007-10-26","308.5"
"2007-10-29","311.28"
"2007-10-30","309.04"
"2007-10-31","308.75"
"2007-11-02","303.69"
"2007-11-05","301.05"
"2007-11-06","300.29"
"2007-11-07","295.66"
"2007-11-08","287.44"
"2007-11-09","288.76"
"2007-11-12","282.64"
"2007-11-13","280.66"
"2007-11-14","286.46"
"2007-11-15","277.3"
"2007-11-16","268.66"
"2007-11-19","272.98"
"2007-11-20","270.28"
"2007-11-21","266.92"
"2007-11-22","269.38"
"2007-11-23","276.66"
"2007-11-26","275.17"
"2007-11-27","270.77"
"2007-11-28","269.39"
"2007-11-29","278.51"
"2007-11-30","281.24"
"2007-12-03","280.47"
"2007-12-04","279.62"
"2007-12-05","284.06"
"2007-12-06","289.44"
"2007-12-07","287.95"
"2007-12-10","291.68"
"2007-12-11","288.15"
"2007-12-12","285.9"
"2007-12-13","287.74"
"2007-12-14","282.64"
"2007-12-17","277.25"
"2007-12-18","273.36"
"2007-12-19","271.76"
"2007-12-20","274.09"
"2007-12-21","278.07"
"2007-12-27","278.41"
"2007-12-28","278.21"
"2008-01-02","277.31"
"2008-01-03","274.33"
"2008-01-04","277.09"
"2008-01-07","270.01"
"2008-01-08","267.09"
"2008-01-09","263.62"
"2008-01-10","258.86"
"2008-01-11","256.32"
"2008-01-14","247.05"
"2008-01-15","246.77"
"2008-01-16","228.7"
"2008-01-17","231.66"
"2008-01-18","230.4"
"2008-01-21","228.24"
"2008-01-22","220.28"
"2008-01-23","227.31"
"2008-01-24","232.32"
"2008-01-25","236.47"
"2008-01-28","232.47"
"2008-01-29","238.48"
"2008-01-30","240.88"
"2008-01-31","240.69"
"2008-02-01","243.54"
"2008-02-04","249.58"
"2008-02-05","246.88"
"2008-02-06","237.69"
"2008-02-07","240.45"
"2008-02-08","238.55"
"2008-02-11","242.02"
"2008-02-12","244.79"
"2008-02-13","249.35"
"2008-02-14","252.12"
"2008-02-15","250.15"
"2008-02-18","251.55"
"2008-02-19","251.96"
"2008-02-20","250.47"
"2008-02-21","252.55"
"2008-02-22","249.91"
"2008-02-25","251.66"
"2008-02-26","250.41"
"2008-02-27","248.41"
"2008-02-28","245.34"
"2008-02-29","244.49"
"2008-03-03","235.29"
"2008-03-04","235.26"
"2008-03-05","236.36"
"2008-03-06","237.4"
"2008-03-07","232.81"
"2008-03-10","236.99"
"2008-03-11","237.57"
"2008-03-12","241.37"
"2008-03-13","236.51"
"2008-03-14","236.6"
"2008-03-17","230.02"
"2008-03-18","230.55"
"2008-03-19","234.54"
"2008-03-20","235.44"
"2008-03-25","240.14"
"2008-03-26","239.8"
"2008-03-27","242.54"
"2008-03-28","241.15"
"2008-03-31","239.5"
"2008-04-01","243.93"
"2008-04-02","246.48"
"2008-04-03","244.13"
"2008-04-04","243.23"
"2008-04-07","245.86"
"2008-04-08","243.62"
"2008-04-09","242.92"
"2008-04-10","242.56"
"2008-04-11","244.25"
"2008-04-14","237.55"
"2008-04-15","236.41"
"2008-04-16","237.26"
"2008-04-17","238.72"
"2008-04-18","238.63"
"2008-04-21","238.49"
"2008-04-22","235"
"2008-04-23","230.66"
"2008-04-24","231.49"
"2008-04-25","233.58"
"2008-04-28","235.66"
"2008-04-29","234.44"
"2008-04-30","233.91"
"2008-05-05","238.96"
"2008-05-06","240.08"
"2008-05-07","242.22"
"2008-05-08","240.44"
"2008-05-09","238.84"
"2008-05-12","240.36"
"2008-05-13","239.72"
"2008-05-14","241.1"
"2008-05-15","239.36"
"2008-05-16","239.22"
"2008-05-19","237.23"
"2008-05-20","235.8"
"2008-05-21","234.26"
"2008-05-23","231"
"2008-05-26","232.61"
"2008-05-27","232.43"
"2008-05-28","233"
"2008-05-29","233.09"
"2008-05-30","231.64"
"2008-06-02","229.86"
"2008-06-03","230.15"
"2008-06-04","229.57"
"2008-06-05","228.4"
"2008-06-06","229.69"
"2008-06-09","223.13"
"2008-06-10","220.57"
"2008-06-11","217.54"
"2008-06-12","214.79"
"2008-06-13","214.84"
"2008-06-16","218.14"
"2008-06-17","217.39"
"2008-06-18","216.14"
"2008-06-19","215.52"
"2008-06-20","216.95"
"2008-06-23","212.67"
"2008-06-24","210.44"
"2008-06-25","209.87"
"2008-06-26","209.49"
"2008-06-27","205.91"
"2008-06-30","204.42"
"2008-07-01","200.41"
"2008-07-02","198.41"
"2008-07-03","195.99"
"2008-07-04","195.15"
"2008-07-07","190.64"
"2008-07-08","187.98"
"2008-07-09","195.05"
"2008-07-10","193.42"
"2008-07-11","191.07"
"2008-07-14","186.55"
"2008-07-15","182.67"
"2008-07-16","180.13"
"2008-07-17","183.98"
"2008-07-18","185.98"
"2008-07-21","189.4"
"2008-07-22","192.49"
"2008-07-23","195.17"
"2008-07-24","197.93"
"2008-07-25","194.51"
"2008-07-28","198.25"
"2008-07-29","197.37"
"2008-07-30","202.06"
"2008-07-31","203.84"
"2008-08-01","202.65"
"2008-08-04","201.89"
"2008-08-05","202.93"
"2008-08-06","203.62"
"2008-08-07","203.29"
"2008-08-08","199.3"
"2008-08-11","200.46"
"2008-08-12","202.22"
"2008-08-13","201.92"
"2008-08-14","202.31"
"2008-08-18","200.25"
"2008-08-19","198.39"
"2008-08-20","196.31"
"2008-08-21","195.71"
"2008-08-22","197.61"
"2008-08-25","199.18"
"2008-08-26","196.76"
"2008-08-27","194.37"
"2008-08-28","194.08"
"2008-08-29","198.35"
"2008-09-01","198.3"
"2008-09-02","201.13"
"2008-09-03","202.36"
"2008-09-04","203.39"
"2008-09-05","198.91"
"2008-09-08","200.39"
"2008-09-09","199.36"
"2008-09-10","196.71"
"2008-09-11","193.96"
"2008-09-12","195.19"
"2008-09-15","189.57"
"2008-09-16","186.44"
"2008-09-17","183.24"
"2008-09-18","181.19"
"2008-09-19","186.63"
"2008-09-22","188.42"
"2008-09-23","184.56"
"2008-09-24","184.48"
"2008-09-25","185.5"
"2008-09-26","187.8"
"2008-09-29","184.12"
"2008-09-30","179.84"
"2008-10-01","185.76"
"2008-10-02","184.13"
"2008-10-03","179.59"
"2008-10-06","172.3"
"2008-10-07","167.36"
"2008-10-08","161.06"
"2008-10-09","165.56"
"2008-10-10","154.82"
"2008-10-13","157.59"
"2008-10-14","162.04"
"2008-10-15","155.99"
"2008-10-16","147.62"
"2008-10-17","145.53"
"2008-10-20","145.6"
"2008-10-21","147.72"
"2008-10-22","141.56"
"2008-10-23","131.84"
"2008-10-24","126.66"
"2008-10-27","124.09"
"2008-10-28","129.61"
"2008-10-29","135.93"
"2008-10-30","141.21"
"2008-10-31","139.12"
"2008-11-03","142.01"
"2008-11-04","144.76"
"2008-11-05","144.44"
"2008-11-06","140.07"
"2008-11-07","142.33"
"2008-11-10","144.49"
"2008-11-12","137.98"
"2008-11-13","134.73"
"2008-11-14","136.66"
"2008-11-17","133.63"
"2008-11-18","128.16"
"2008-11-19","129.76"
"2008-11-20","124.76"
"2008-11-21","126.51"
"2008-11-24","130.29"
"2008-11-25","133.44"
"2008-11-26","133.8"
"2008-11-27","135.18"
"2008-11-28","133.2"
"2008-12-01","130.09"
"2008-12-02","130.35"
"2008-12-03","130.37"
"2008-12-04","131.17"
"2008-12-05","131.23"
"2008-12-08","133.55"
"2008-12-09","136.04"
"2008-12-10","133.68"
"2008-12-11","133.2"
"2008-12-12","130.34"
"2008-12-15","130.76"
"2008-12-16","131.44"
"2008-12-17","131.6"
"2008-12-18","129.22"
"2008-12-19","129.12"
"2008-12-22","127.6"
"2008-12-23","127.03"
"2008-12-29","128.48"
"2008-12-30","129.6"
"2008-12-31","129.92"
"2009-01-05","133"
"2009-01-06","134.94"
"2009-01-07","135.26"
"2009-01-08","133.11"
"2009-01-09","131.65"
"2009-01-12","129.59"
"2009-01-13","126.77"
"2009-01-14","127.02"
"2009-01-15","123.92"
"2009-01-16","124.2"
"2009-01-19","124.31"
"2009-01-20","120.78"
"2009-01-21","118.95"
"2009-01-22","121.51"
"2009-01-23","117.58"
"2009-01-26","118.81"
"2009-01-27","119.61"
"2009-01-28","119.43"
"2009-01-29","118.62"
"2009-01-30","117.36"
"2009-02-02","115.18"
"2009-02-03","112.74"
"2009-02-04","112.39"
"2009-02-05","111.99"
"2009-02-06","114.38"
"2009-02-09","114.84"
"2009-02-10","116.97"
"2009-02-11","116.65"
"2009-02-12","113.67"
"2009-02-13","114.42"
"2009-02-16","111.26"
"2009-02-17","107.53"
"2009-02-18","102.36"
"2009-02-19","107.54"
"2009-02-20","104.96"
"2009-02-23","106.24"
"2009-02-24","104.38"
"2009-02-25","107.6"
"2009-02-26","104.61"
"2009-02-27","107.15"
"2009-03-02","104.76"
"2009-03-03","105.36"
"2009-03-04","107.34"
"2009-03-05","108.51"
"2009-03-06","108.53"
"2009-03-09","108.66"
"2009-03-10","109.63"
"2009-03-11","112.48"
"2009-03-12","110.18"
"2009-03-13","112.71"
"2009-03-16","112.48"
"2009-03-17","112.66"
"2009-03-18","111.72"
"2009-03-19","111.96"
"2009-03-20","112.3"
"2009-03-23","115.84"
"2009-03-24","116.83"
"2009-03-25","118.06"
"2009-03-26","122.29"
"2009-03-27","119.24"
"2009-03-30","116.52"
"2009-03-31","116.57"
"2009-04-01","115.14"
"2009-04-02","119.89"
"2009-04-03","124.61"
"2009-04-06","127.48"
"2009-04-07","124.78"
"2009-04-08","125.75"
"2009-04-09","127.82"
"2009-04-14","133.84"
"2009-04-15","130.86"
"2009-04-16","131.63"
"2009-04-17","130.16"
"2009-04-20","127.09"
"2009-04-21","127.74"
"2009-04-22","129.96"
"2009-04-23","131.14"
"2009-04-24","131.12"
"2009-04-27","132.36"
"2009-04-28","129.45"
"2009-04-29","132.43"
"2009-04-30","134.99"
"2009-05-04","138.43"
"2009-05-05","139.73"
"2009-05-06","138.58"
"2009-05-07","139.08"
"2009-05-08","136.45"
"2009-05-11","135.37"
"2009-05-12","137.98"
"2009-05-13","137.37"
"2009-05-14","135.08"
"2009-05-15","135.35"
"2009-05-18","135.43"
"2009-05-19","138.82"
"2009-05-20","139.07"
"2009-05-21","136.69"
"2009-05-22","135.13"
"2009-05-25","133.19"
"2009-05-26","132.67"
"2009-05-27","134.93"
"2009-05-28","134.1"
"2009-05-29","135.41"
"2009-06-01","139.25"
"2009-06-02","141.52"
"2009-06-03","140.66"
"2009-06-04","142.17"
"2009-06-05","142.05"
"2009-06-08","139.92"
"2009-06-09","141.42"
"2009-06-10","143.53"
"2009-06-12","145.12"
"2009-06-15","143.33"
"2009-06-16","142.46"
"2009-06-17","140.23"
"2009-06-18","140.3"
"2009-06-19","141.7"
"2009-06-22","136.75"
"2009-06-23","136.29"
"2009-06-24","137.04"
"2009-06-25","136.67"
"2009-06-26","137.33"
"2009-06-29","138.06"
"2009-06-30","138.06"
"2009-07-01","138.44"
"2009-07-02","137.24"
"2009-07-03","137.18"
"2009-07-06","136.11"
"2009-07-07","136.02"
"2009-07-08","135.55"
"2009-07-09","135.98"
"2009-07-10","135.03"
"2009-07-13","135.62"
"2009-07-14","139.23"
"2009-07-15","141.09"
"2009-07-16","141.09"
"2009-07-17","140.53"
"2009-07-20","144.69"
"2009-07-21","146.24"
"2009-07-22","144.75"
"2009-07-23","146.88"
"2009-07-24","148.9"
"2009-07-27","148.72"
"2009-07-28","146.98"
"2009-07-29","148.16"
"2009-07-30","152.84"
"2009-07-31","153.31"
"2009-08-03","154.51"
"2009-08-04","153.12"
"2009-08-05","150.44"
"2009-08-06","151.23"
"2009-08-07","152.96"
"2009-08-10","154.04"
"2009-08-11","152.26"
"2009-08-12","151.44"
"2009-08-13","153.81"
"2009-08-14","152.89"
"2009-08-17","149.1"
"2009-08-18","150.12"
"2009-08-19","151.56"
"2009-08-20","155.69"
"2009-08-21","159.95"
"2009-08-24","163.1"
"2009-08-25","164.58"
"2009-08-26","161.83"
"2009-08-27","160.37"
"2009-08-28","161.81"
"2009-08-31","160.86"
"2009-09-01","158.98"
"2009-09-02","153.56"
"2009-09-03","154.15"
"2009-09-04","154.4"
"2009-09-07","157.99"
"2009-09-08","157.39"
"2009-09-09","158.34"
"2009-09-10","156.95"
"2009-09-11","155.67"
"2009-09-14","152.91"
"2009-09-15","153.07"
"2009-09-16","154.91"
"2009-09-17","156.1"
"2009-09-18","155.74"
"2009-09-21","155.37"
"2009-09-22","160.7"
"2009-09-23","161.52"
"2009-09-24","160.62"
"2009-09-25","160.41"
"2009-09-28","161.24"
"2009-09-29","158.77"
"2009-09-30","158.34"
"2009-10-01","160.65"
"2009-10-02","156.27"
"2009-10-05","156.81"
"2009-10-06","159.81"
"2009-10-07","158.08"
"2009-10-08","158.84"
"2009-10-09","159.12"
"2009-10-12","159.91"
"2009-10-13","159.12"
"2009-10-14","162.13"
"2009-10-15","160.97"
"2009-10-16","160.65"
"2009-10-19","162.46"
"2009-10-20","163.77"
"2009-10-21","165.05"
"2009-10-22","165.13"
"2009-10-23","167.5"
"2009-10-26","166.07"
"2009-10-27","163.83"
"2009-10-28","161.18"
"2009-10-29","162.27"
"2009-10-30","161.1"
"2009-11-02","160.48"
"2009-11-03","157.75"
"2009-11-04","160.12"
"2009-11-05","162.08"
"2009-11-06","161.18"
"2009-11-09","164.41"
"2009-11-10","164.82"
"2009-11-12","165.77"
"2009-11-13","164.46"
"2009-11-16","167.33"
"2009-11-17","166.97"
"2009-11-18","164.34"
"2009-11-19","162.25"
"2009-11-20","162.95"
"2009-11-23","166.38"
"2009-11-24","164.25"
"2009-11-25","164.12"
"2009-11-26","161.96"
"2009-11-27","161.69"
"2009-11-30","163.43"
"2009-12-01","164.76"
"2009-12-02","165.31"
"2009-12-03","165.67"
"2009-12-04","168.48"
"2009-12-07","167.47"
"2009-12-08","164.76"
"2009-12-09","161.84"
"2009-12-10","161.68"
"2009-12-11","162.89"
"2009-12-14","163.9"
"2009-12-15","163.98"
"2009-12-16","164.6"
"2009-12-17","163.17"
"2009-12-18","163.16"
"2009-12-21","163.85"
"2009-12-22","165"
"2009-12-23","164.83"
"2009-12-28","166.14"
"2009-12-29","167.03"
"2009-12-30","165.77"
"2009-12-31","165.6"
"2010-01-04","168.64"
"2010-01-05","169.22"
"2010-01-06","169.92"
"2010-01-07","168.24"
"2010-01-08","168.72"
"2010-01-11","170.32"
"2010-01-12","168.84"
"2010-01-13","169.4"
"2010-01-14","169.34"
"2010-01-15","168.97"
"2010-01-18","170.16"
"2010-01-19","171"
"2010-01-20","171.21"
"2010-01-21","170.03"
"2010-01-22","166.94"
"2010-01-25","166.95"
"2010-01-26","165.52"
"2010-01-27","165"
"2010-01-28","164.83"
"2010-01-29","165.48"
"2010-02-01","164.54"
"2010-02-02","165.1"
"2010-02-03","165.75"
"2010-02-04","160.78"
"2010-02-05","156.67"
"2010-02-08","156.07"
"2010-02-09","157.15"
"2010-02-10","157.5"
"2010-02-11","155.79"
"2010-02-12","157.52"
"2010-02-15","159.81"
"2010-02-16","159.59"
"2010-02-17","161.68"
"2010-02-18","160.39"
"2010-02-19","160.34"
"2010-02-22","161.08"
"2010-02-23","159.67"
"2010-02-24","159.26"
"2010-02-25","157.35"
"2010-02-26","160.43"
"2010-03-01","161.67"
"2010-03-02","163.74"
"2010-03-03","164.19"
"2010-03-04","164.33"
"2010-03-05","165.91"
"2010-03-08","166.96"
"2010-03-09","166.64"
"2010-03-10","167.9"
"2010-03-11","167.72"
"2010-03-12","168.5"
"2010-03-15","167.72"
"2010-03-16","170.35"
"2010-03-17","171.76"
"2010-03-18","170.73"
"2010-03-19","170.55"
"2010-03-22","170.63"
"2010-03-23","171.49"
"2010-03-24","171.56"
"2010-03-25","173.64"
"2010-03-26","173.94"
"2010-03-29","173.79"
"2010-03-30","174.76"
"2010-03-31","174.52"
"2010-04-01","176.73"
"2010-04-06","177.85"
"2010-04-07","176.73"
"2010-04-08","174.68"
"2010-04-09","176.62"
"2010-04-12","177.3"
"2010-04-13","177.83"
"2010-04-14","180.27"
"2010-04-15","180.45"
"2010-04-16","178.66"
"2010-04-19","175.39"
"2010-04-20","177.06"
"2010-04-21","176.32"
"2010-04-22","173.72"
"2010-04-23","175.14"
"2010-04-26","178.28"
"2010-04-27","176.43"
"2010-04-28","173.97"
"2010-04-29","176.22"
"2010-04-30","177.25"
"2010-05-04","172.84"
"2010-05-05","169.71"
"2010-05-06","168.64"
"2010-05-07","164.85"
"2010-05-10","171.52"
"2010-05-11","170.08"
"2010-05-12","172.48"
"2010-05-13","172.28"
"2010-05-14","169.19"
"2010-05-17","169.51"
"2010-05-18","170.26"
"2010-05-19","165.79"
"2010-05-20","161.39"
"2010-05-21","161.91"
"2010-05-24","163.26"
"2010-05-25","160.14"
"2010-05-26","165.28"
"2010-05-27","166.89"
"2010-05-28","168.4"
"2010-05-31","169.17"
"2010-06-01","166.94"
"2010-06-02","167.45"
"2010-06-04","165.27"
"2010-06-07","163.57"
"2010-06-08","163.19"
"2010-06-09","163.9"
"2010-06-10","165.63"
"2010-06-11","165.41"
"2010-06-14","166.93"
"2010-06-15","167.04"
"2010-06-16","166.84"
"2010-06-17","165.69"
"2010-06-18","165.61"
"2010-06-21","167.13"
"2010-06-22","166.1"
"2010-06-23","163.88"
"2010-06-24","162.98"
"2010-06-25","163.53"
"2010-06-28","163.54"
"2010-06-29","160.98"
"2010-06-30","160.1"
"2010-07-01","159.91"
"2010-07-02","161.41"
"2010-07-05","161"
"2010-07-06","162.92"
"2010-07-07","162.78"
"2010-07-08","163.12"
"2010-07-09","163.22"
"2010-07-12","164.51"
"2010-07-13","165.92"
"2010-07-14","166.48"
"2010-07-15","166.73"
"2010-07-16","165.85"
"2010-07-19","165.98"
"2010-07-20","164.94"
"2010-07-21","167.79"
"2010-07-22","169.85"
"2010-07-23","170.54"
"2010-07-26","171.65"
"2010-07-27","171.19"
"2010-07-28","170.6"
"2010-07-29","171.02"
"2010-07-30","170.34"
"2010-08-02","173.33"
"2010-08-03","173.46"
"2010-08-04","173.79"
"2010-08-05","173.32"
"2010-08-06","173.62"
"2010-08-09","172.72"
"2010-08-10","170.92"
"2010-08-11","169.07"
"2010-08-12","169.45"
"2010-08-13","169.1"
"2010-08-16","170.48"
"2010-08-17","170.74"
"2010-08-18","170.24"
"2010-08-19","169.71"
"2010-08-20","169.04"
"2010-08-23","170.6"
"2010-08-24","167.78"
"2010-08-25","166.69"
"2010-08-26","167.15"
"2010-08-27","168.59"
"2010-08-30","168.16"
"2010-08-31","168.95"
"2010-09-01","169.6"
"2010-09-02","171.3"
"2010-09-03","172"
"2010-09-06","172.58"
"2010-09-07","171.85"
"2010-09-08","173.84"
"2010-09-09","174.32"
"2010-09-10","174.29"
"2010-09-13","175.83"
"2010-09-14","175.39"
"2010-09-15","175.44"
"2010-09-16","175.17"
"2010-09-17","175.14"
"2010-09-20","175.64"
"2010-09-21","176.84"
"2010-09-22","176.76"
"2010-09-23","175.82"
"2010-09-24","177.66"
"2010-09-27","176.86"
"2010-09-28","175.38"
"2010-09-29","175.99"
"2010-09-30","177.36"
"2010-10-01","177.28"
"2010-10-04","177.98"
"2010-10-05","179.25"
"2010-10-06","180.2"
"2010-10-07","178.52"
"2010-10-08","177.63"
"2010-10-11","178.33"
"2010-10-12","178.25"
"2010-10-13","181.03"
"2010-10-14","180.37"
"2010-10-15","179.49"
"2010-10-18","179.12"
"2010-10-19","177.14"
"2010-10-20","177.27"
"2010-10-21","178.62"
"2010-10-22","178.26"
"2010-10-25","178.73"
"2010-10-26","178.24"
"2010-10-27","178.94"
"2010-10-28","179.19"
"2010-10-29","180.05"
"2010-11-02","181.27"
"2010-11-03","180.73"
"2010-11-04","183.21"
"2010-11-05","183.64"
"2010-11-08","183.71"
"2010-11-09","185.98"
"2010-11-10","184.02"
"2010-11-12","184.36"
"2010-11-15","183.73"
"2010-11-16","181.18"
"2010-11-17","180.28"
"2010-11-18","180.63"
"2010-11-19","178.8"
"2010-11-22","178.23"
"2010-11-23","177.28"
"2010-11-24","177.88"
"2010-11-25","178.21"
"2010-11-26","177"
"2010-11-29","175.7"
"2010-11-30","175.94"
"2010-12-01","178.14"
"2010-12-02","179.99"
"2010-12-03","181.43"
"2010-12-06","183.36"
"2010-12-07","184.38"
"2010-12-08","184.86"
"2010-12-09","184.85"
